level	transcript_file	modelid	randseed	prediction	exam_id	exam_part_id	avg.ex1_criterion1_score	avg.ex1_criterion2_score	avg.ex1_lexgram_score	avg.ex1_phonol_score	avg.ex2_criterion1_score	avg.ex2_criterion2_score	avg.ex2_socling_score	avg.ex2_lexgram_score	avg.ex2_phonol_score	avg.ex3_criterion1_score	avg.ex3_criterion2_score	avg.total_score	avg.ex1_criterion1_perc	avg.ex1_criterion2_perc	avg.ex1_lexgram_perc	avg.ex1_phonol_perc	avg.ex2_criterion1_perc	avg.ex2_criterion2_perc	avg.ex2_socling_perc	avg.ex2_lexgram_perc	avg.ex2_phonol_perc	avg.ex3_criterion1_perc	avg.ex3_criterion2_perc	avg.total_perc	avg.etalon_perc	avg.etalon_score	avg.result	avg.ex1_selfdescr_score	avg.ex1_eventdescr_score	avg.ex2_imgdescr_score	avg.ex2_response_score	avg.ex3_questions_score	avg.ex3_lexgram_score	avg.total_interact_score	avg.total_cohesion_score	avg.total_phonol_score	avg.ex1_selfdescr_perc	avg.ex1_eventdescr_perc	avg.ex2_imgdescr_perc	avg.ex2_response_perc	avg.ex3_questions_perc	avg.ex3_lexgram_perc	avg.total_interact_perc	avg.total_cohesion_perc	avg.total_phonol_perc	avg.ex1_response_score	avg.ex1_lexical_score	avg.ex1_grammar_score	avg.ex2_questions_score	avg.ex2_lexical_score	avg.ex2_grammar_score	avg.total_phoninter_score	avg.ex1_response_perc	avg.ex1_lexical_perc	avg.ex1_grammar_perc	avg.ex2_questions_perc	avg.ex2_lexical_perc	avg.ex2_grammar_perc	avg.total_phoninter_perc	avg.ex1_imgdescr_score	avg.ex2_narrat_score	avg.ex3_commgoal_score	avg.ex3_interact_score	avg.ex3_lexical_score	avg.ex3_grammar_score	avg.ex1_imgdescr_perc	avg.ex2_narrat_perc	avg.ex3_commgoal_perc	avg.ex3_interact_perc	avg.ex3_lexical_perc	avg.ex3_grammar_perc	avg.ex1_criterion3_score	avg.ex1_organization_score	avg.ex1_ptn_score	avg.ex1_wordord_score	avg.ex1_lexical1_score	avg.ex1_lexical2_score	avg.ex2_criterion3_score	avg.ex2_organization_score	avg.ex2_ptn_score	avg.ex2_wordord_score	avg.ex2_lexical1_score	avg.ex2_lexical2_score	avg.total_phonol1_score	avg.total_phonol2_score	avg.ex1_criterion3_perc	avg.ex1_organization_perc	avg.ex1_ptn_perc	avg.ex1_wordord_perc	avg.ex1_lexical1_perc	avg.ex1_lexical2_perc	avg.ex2_criterion3_perc	avg.ex2_organization_perc	avg.ex2_ptn_perc	avg.ex2_wordord_perc	avg.ex2_lexical1_perc	avg.ex2_lexical2_perc	avg.total_phonol1_perc	avg.total_phonol2_perc
A2	A2ML_230724_29_02-ZM-from_whisperX.simple.txt	deepseek-r1-70b	42	True	A2ML_230724_29	A2ML_230724_29_02			0.3333333333333333					0.0				4.333333333333333			0.1666666666666666					0.0				0.2280701754385965	0.2728	5.1832	False	0.6666666666666666	1.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.0	1.3333333333333333	0.3333333333333333	1.0	0.1666666666666666	0.3333333333333333	0.1666666666666666	0.0	0.3333333333333333	0.0	0.6666666666666666																																																						
A2	A2ML_230724_29_02-ZM-from_whisperX.simple.txt	llama3	42	False	A2ML_230724_29	A2ML_230724_29_02			0.3333333333333333					0.0				4.333333333333333			0.1666666666666666					0.0				0.2280701754385965	0.2728	5.1832	False	0.6666666666666666	1.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.0	1.3333333333333333	0.3333333333333333	1.0	0.1666666666666666	0.3333333333333333	0.1666666666666666	0.0	0.3333333333333333	0.0	0.6666666666666666																																																						
A2	A2ML_230724_30_01-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230724_30	A2ML_230724_30_01			0.0					0.3333333333333333				9.0			0.0					0.1666666666666666				0.4736842105263157	0.487531578947368	9.2631	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.3333333333333333	1.0	0.6666666666666666	1.6666666666666667	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.1666666666666666	1.0	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_230724_30_01-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_230724_30	A2ML_230724_30_01			0.0					0.3333333333333333				9.0			0.0					0.1666666666666666				0.4736842105263157	0.487531578947368	9.2631	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.3333333333333333	1.0	0.6666666666666666	1.6666666666666667	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.1666666666666666	1.0	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_230724_30_02-AP-from_mixed.simple.txt	deepseek-r1-70b	42	True	A2ML_230724_30	A2ML_230724_30_02			0.0					0.3333333333333333				9.0			0.0					0.1666666666666666				0.4736842105263157	0.487531578947368	9.2631	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.3333333333333333	1.0	0.6666666666666666	1.6666666666666667	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.1666666666666666	1.0	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_230724_30_02-AP-from_mixed.simple.txt	llama3	42	True	A2ML_230724_30	A2ML_230724_30_02			0.0					0.3333333333333333				9.0			0.0					0.1666666666666666				0.4736842105263157	0.487531578947368	9.2631	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.3333333333333333	1.0	0.6666666666666666	1.6666666666666667	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.1666666666666666	1.0	0.6666666666666666	0.8333333333333334																																																						
A2	A2ML_230911_31_01-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_31	A2ML_230911_31_01			0.6666666666666666					0.3333333333333333				10.0			0.3333333333333333					0.1666666666666666				0.5263157894736842	0.545715789473684	10.3686	False	1.3333333333333333	1.0	0.6666666666666666	1.6666666666666667	1.3333333333333333	0.3333333333333333	1.0	0.0	1.6666666666666667	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.1666666666666666	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_230911_31_01-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_230911_31	A2ML_230911_31_01			0.6666666666666666					0.3333333333333333				10.0			0.3333333333333333					0.1666666666666666				0.5263157894736842	0.545715789473684	10.3686	False	1.3333333333333333	1.0	0.6666666666666666	1.6666666666666667	1.3333333333333333	0.3333333333333333	1.0	0.0	1.6666666666666667	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.1666666666666666	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_230911_31_02-LR-from_mixed.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_31	A2ML_230911_31_02			0.6666666666666666					0.3333333333333333				10.0			0.3333333333333333					0.1666666666666666				0.5263157894736842	0.545715789473684	10.3686	False	1.3333333333333333	1.0	0.6666666666666666	1.6666666666666667	1.3333333333333333	0.3333333333333333	1.0	0.0	1.6666666666666667	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.1666666666666666	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_230911_31_02-LR-from_mixed.simple.txt	llama3	42	True	A2ML_230911_31	A2ML_230911_31_02			0.6666666666666666					0.3333333333333333				10.0			0.3333333333333333					0.1666666666666666				0.5263157894736842	0.545715789473684	10.3686	False	1.3333333333333333	1.0	0.6666666666666666	1.6666666666666667	1.3333333333333333	0.3333333333333333	1.0	0.0	1.6666666666666667	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.1666666666666666	1.0	0.0	0.8333333333333334																																																						
A2	A2ML_230911_32_01-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_32	A2ML_230911_32_01			1.6666666666666667					1.3333333333333333				16.0			0.8333333333333334					0.6666666666666666				0.8421052631578947	0.842947368421053	16.016	True	2.0	1.0	2.0	2.0	2.0	0.6666666666666666	1.0	1.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	1.0	1.0	0.6666666666666666																																																						
A2	A2ML_230911_32_01-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_230911_32	A2ML_230911_32_01			1.6666666666666667					1.3333333333333333				16.0			0.8333333333333334					0.6666666666666666				0.8421052631578947	0.842947368421053	16.016	True	2.0	1.0	2.0	2.0	2.0	0.6666666666666666	1.0	1.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	1.0	1.0	0.6666666666666666																																																						
A2	A2ML_230911_32_02-ZM-from_whisperX.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_32	A2ML_230911_32_02			1.6666666666666667					1.3333333333333333				16.0			0.8333333333333334					0.6666666666666666				0.8421052631578947	0.842947368421053	16.016	True	2.0	1.0	2.0	2.0	2.0	0.6666666666666666	1.0	1.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	1.0	1.0	0.6666666666666666																																																						
A2	A2ML_230911_32_02-ZM-from_whisperX.simple.txt	llama3	42	True	A2ML_230911_32	A2ML_230911_32_02			1.6666666666666667					1.3333333333333333				16.0			0.8333333333333334					0.6666666666666666				0.8421052631578947	0.842947368421053	16.016	True	2.0	1.0	2.0	2.0	2.0	0.6666666666666666	1.0	1.0	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.3333333333333333	1.0	1.0	0.6666666666666666																																																						
A2	A2ML_230911_33_01-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_33	A2ML_230911_33_01			2.0					1.0				15.666666666666666			1.0					0.5				0.8245614035087719	0.806415789473684	15.3219	True	1.3333333333333333	1.0	2.0	1.3333333333333333	2.0	1.3333333333333333	1.0	0.6666666666666666	2.0	0.6666666666666666	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0																																																						
A2	A2ML_230911_33_01-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_230911_33	A2ML_230911_33_01			2.0					1.0				15.666666666666666			1.0					0.5				0.8245614035087719	0.806415789473684	15.3219	True	1.3333333333333333	1.0	2.0	1.3333333333333333	2.0	1.3333333333333333	1.0	0.6666666666666666	2.0	0.6666666666666666	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0																																																						
A2	A2ML_230911_33_02-ZM-from_mixed.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_33	A2ML_230911_33_02			2.0					1.0				15.666666666666666			1.0					0.5				0.8245614035087719	0.806415789473684	15.3219	True	1.3333333333333333	1.0	2.0	1.3333333333333333	2.0	1.3333333333333333	1.0	0.6666666666666666	2.0	0.6666666666666666	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0																																																						
A2	A2ML_230911_33_02-ZM-from_mixed.simple.txt	llama3	42	True	A2ML_230911_33	A2ML_230911_33_02			2.0					1.0				15.666666666666666			1.0					0.5				0.8245614035087719	0.806415789473684	15.3219	True	1.3333333333333333	1.0	2.0	1.3333333333333333	2.0	1.3333333333333333	1.0	0.6666666666666666	2.0	0.6666666666666666	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0																																																						
A2	A2ML_230911_34_01-KV-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_34	A2ML_230911_34_01			1.0					0.6666666666666666				13.333333333333334			0.5					0.3333333333333333				0.7017543859649122	0.702147368421053	13.3408	True	2.0	1.0	1.3333333333333333	1.3333333333333333	2.0	0.3333333333333333	1.0	1.0	1.6666666666666667	1.0	1.0	0.6666666666666666	0.6666666666666666	1.0	0.1666666666666666	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_230911_34_01-KV-from_scratch.simple.txt	llama3	42	False	A2ML_230911_34	A2ML_230911_34_01			1.0					0.6666666666666666				13.333333333333334			0.5					0.3333333333333333				0.7017543859649122	0.702147368421053	13.3408	True	2.0	1.0	1.3333333333333333	1.3333333333333333	2.0	0.3333333333333333	1.0	1.0	1.6666666666666667	1.0	1.0	0.6666666666666666	0.6666666666666666	1.0	0.1666666666666666	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_230911_34_02-LR-from_mixed.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_34	A2ML_230911_34_02			1.0					0.6666666666666666				13.333333333333334			0.5					0.3333333333333333				0.7017543859649122	0.702147368421053	13.3408	True	2.0	1.0	1.3333333333333333	1.3333333333333333	2.0	0.3333333333333333	1.0	1.0	1.6666666666666667	1.0	1.0	0.6666666666666666	0.6666666666666666	1.0	0.1666666666666666	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_230911_34_02-LR-from_mixed.simple.txt	llama3	42	True	A2ML_230911_34	A2ML_230911_34_02			1.0					0.6666666666666666				13.333333333333334			0.5					0.3333333333333333				0.7017543859649122	0.702147368421053	13.3408	True	2.0	1.0	1.3333333333333333	1.3333333333333333	2.0	0.3333333333333333	1.0	1.0	1.6666666666666667	1.0	1.0	0.6666666666666666	0.6666666666666666	1.0	0.1666666666666666	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_230911_37_01-ET-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_37	A2ML_230911_37_01			1.3333333333333333					1.0				15.666666666666666			0.6666666666666666					0.5				0.8245614035087719	0.84398947368421	16.0358	True	2.0	1.0	2.0	2.0	2.0	1.3333333333333333	1.0	0.6666666666666666	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.6666666666666666																																																						
A2	A2ML_230911_37_01-ET-from_scratch.simple.txt	llama3	42	True	A2ML_230911_37	A2ML_230911_37_01			1.3333333333333333					1.0				15.666666666666666			0.6666666666666666					0.5				0.8245614035087719	0.84398947368421	16.0358	True	2.0	1.0	2.0	2.0	2.0	1.3333333333333333	1.0	0.6666666666666666	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.6666666666666666																																																						
A2	A2ML_230911_37_02-ET-from_mixed.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_37	A2ML_230911_37_02			1.3333333333333333					1.0				15.666666666666666			0.6666666666666666					0.5				0.8245614035087719	0.84398947368421	16.0358	True	2.0	1.0	2.0	2.0	2.0	1.3333333333333333	1.0	0.6666666666666666	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.6666666666666666																																																						
A2	A2ML_230911_37_02-ET-from_mixed.simple.txt	llama3	42	True	A2ML_230911_37	A2ML_230911_37_02			1.3333333333333333					1.0				15.666666666666666			0.6666666666666666					0.5				0.8245614035087719	0.84398947368421	16.0358	True	2.0	1.0	2.0	2.0	2.0	1.3333333333333333	1.0	0.6666666666666666	1.3333333333333333	1.0	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.6666666666666666																																																						
A2	A2ML_230911_38_01-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_38	A2ML_230911_38_01			1.3333333333333333					1.3333333333333333				14.666666666666666			0.6666666666666666					0.6666666666666666				0.7719298245614036	0.767221052631579	14.5772	True	2.0	0.6666666666666666	2.0	1.6666666666666667	2.0	1.0	1.0	0.3333333333333333	1.3333333333333333	1.0	0.6666666666666666	1.0	0.8333333333333334	1.0	0.5	1.0	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_230911_38_01-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_230911_38	A2ML_230911_38_01			1.3333333333333333					1.3333333333333333				14.666666666666666			0.6666666666666666					0.6666666666666666				0.7719298245614036	0.767221052631579	14.5772	True	2.0	0.6666666666666666	2.0	1.6666666666666667	2.0	1.0	1.0	0.3333333333333333	1.3333333333333333	1.0	0.6666666666666666	1.0	0.8333333333333334	1.0	0.5	1.0	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_230911_38_02-ET-from_mixed.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_38	A2ML_230911_38_02			1.3333333333333333					1.3333333333333333				14.666666666666666			0.6666666666666666					0.6666666666666666				0.7719298245614036	0.767221052631579	14.5772	True	2.0	0.6666666666666666	2.0	1.6666666666666667	2.0	1.0	1.0	0.3333333333333333	1.3333333333333333	1.0	0.6666666666666666	1.0	0.8333333333333334	1.0	0.5	1.0	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_230911_38_02-ET-from_mixed.simple.txt	llama3	42	True	A2ML_230911_38	A2ML_230911_38_02			1.3333333333333333					1.3333333333333333				14.666666666666666			0.6666666666666666					0.6666666666666666				0.7719298245614036	0.767221052631579	14.5772	True	2.0	0.6666666666666666	2.0	1.6666666666666667	2.0	1.0	1.0	0.3333333333333333	1.3333333333333333	1.0	0.6666666666666666	1.0	0.8333333333333334	1.0	0.5	1.0	0.3333333333333333	0.6666666666666666																																																						
A2	A2ML_230911_39_01-LR-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_39	A2ML_230911_39_01			1.6666666666666667					1.0				15.0			0.8333333333333334					0.5				0.7894736842105262	0.785631578947368	14.927	True	1.0	1.0	1.6666666666666667	2.0	2.0	1.0	1.0	1.0	1.6666666666666667	0.5	1.0	0.8333333333333334	1.0	1.0	0.5	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_230911_39_01-LR-from_scratch.simple.txt	llama3	42	True	A2ML_230911_39	A2ML_230911_39_01			1.6666666666666667					1.0				15.0			0.8333333333333334					0.5				0.7894736842105262	0.785631578947368	14.927	True	1.0	1.0	1.6666666666666667	2.0	2.0	1.0	1.0	1.0	1.6666666666666667	0.5	1.0	0.8333333333333334	1.0	1.0	0.5	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_230911_39_02-ZM-from_mixed.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_39	A2ML_230911_39_02			1.6666666666666667					1.0				15.0			0.8333333333333334					0.5				0.7894736842105262	0.785631578947368	14.927	True	1.0	1.0	1.6666666666666667	2.0	2.0	1.0	1.0	1.0	1.6666666666666667	0.5	1.0	0.8333333333333334	1.0	1.0	0.5	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_230911_39_02-ZM-from_mixed.simple.txt	llama3	42	True	A2ML_230911_39	A2ML_230911_39_02			1.6666666666666667					1.0				15.0			0.8333333333333334					0.5				0.7894736842105262	0.785631578947368	14.927	True	1.0	1.0	1.6666666666666667	2.0	2.0	1.0	1.0	1.0	1.6666666666666667	0.5	1.0	0.8333333333333334	1.0	1.0	0.5	1.0	1.0	0.8333333333333334																																																						
A2	A2ML_230911_40_01-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_40	A2ML_230911_40_01			1.6666666666666667					1.0				16.0			0.8333333333333334					0.5				0.8421052631578947	0.855915789473684	16.2624	True	1.6666666666666667	1.0	2.0	2.0	2.0	1.3333333333333333	1.0	1.0	1.3333333333333333	0.8333333333333334	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	0.6666666666666666																																																						
A2	A2ML_230911_40_01-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_230911_40	A2ML_230911_40_01			1.6666666666666667					1.0				16.0			0.8333333333333334					0.5				0.8421052631578947	0.855915789473684	16.2624	True	1.6666666666666667	1.0	2.0	2.0	2.0	1.3333333333333333	1.0	1.0	1.3333333333333333	0.8333333333333334	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	0.6666666666666666																																																						
A2	A2ML_230911_40_02-KV-from_mixed.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_40	A2ML_230911_40_02			1.6666666666666667					1.0				16.0			0.8333333333333334					0.5				0.8421052631578947	0.855915789473684	16.2624	True	1.6666666666666667	1.0	2.0	2.0	2.0	1.3333333333333333	1.0	1.0	1.3333333333333333	0.8333333333333334	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	0.6666666666666666																																																						
A2	A2ML_230911_40_02-KV-from_mixed.simple.txt	llama3	42	True	A2ML_230911_40	A2ML_230911_40_02			1.6666666666666667					1.0				16.0			0.8333333333333334					0.5				0.8421052631578947	0.855915789473684	16.2624	True	1.6666666666666667	1.0	2.0	2.0	2.0	1.3333333333333333	1.0	1.0	1.3333333333333333	0.8333333333333334	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	1.0	0.6666666666666666																																																						
A2	A2ML_230911_41_01-ET-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_41	A2ML_230911_41_01			1.3333333333333333					1.0				10.666666666666666			0.6666666666666666					0.5				0.5614035087719298	0.560131578947368	10.6425	False	1.6666666666666667	1.0	1.3333333333333333	1.3333333333333333	0.6666666666666666	0.0	1.0	0.3333333333333333	1.0	0.8333333333333334	1.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	1.0	0.3333333333333333	0.5																																																						
A2	A2ML_230911_41_01-ET-from_scratch.simple.txt	llama3	42	False	A2ML_230911_41	A2ML_230911_41_01			1.3333333333333333					1.0				10.666666666666666			0.6666666666666666					0.5				0.5614035087719298	0.560131578947368	10.6425	False	1.6666666666666667	1.0	1.3333333333333333	1.3333333333333333	0.6666666666666666	0.0	1.0	0.3333333333333333	1.0	0.8333333333333334	1.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	1.0	0.3333333333333333	0.5																																																						
A2	A2ML_230911_41_02-LR-from_mixed.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_41	A2ML_230911_41_02			1.3333333333333333					1.0				10.666666666666666			0.6666666666666666					0.5				0.5614035087719298	0.560131578947368	10.6425	False	1.6666666666666667	1.0	1.3333333333333333	1.3333333333333333	0.6666666666666666	0.0	1.0	0.3333333333333333	1.0	0.8333333333333334	1.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	1.0	0.3333333333333333	0.5																																																						
A2	A2ML_230911_41_02-LR-from_mixed.simple.txt	llama3	42	True	A2ML_230911_41	A2ML_230911_41_02			1.3333333333333333					1.0				10.666666666666666			0.6666666666666666					0.5				0.5614035087719298	0.560131578947368	10.6425	False	1.6666666666666667	1.0	1.3333333333333333	1.3333333333333333	0.6666666666666666	0.0	1.0	0.3333333333333333	1.0	0.8333333333333334	1.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	1.0	0.3333333333333333	0.5																																																						
A2	A2ML_230911_42_01-KV-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_42	A2ML_230911_42_01			1.0					0.0				5.666666666666667			0.5					0.0				0.2982456140350877	0.310431578947368	5.8982	False	1.0	0.3333333333333333	1.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	1.0	0.5	0.3333333333333333	0.5	0.0	0.1666666666666666	0.0	0.6666666666666666	0.3333333333333333	0.5																																																						
A2	A2ML_230911_42_01-KV-from_scratch.simple.txt	llama3	42	False	A2ML_230911_42	A2ML_230911_42_01			1.0					0.0				5.666666666666667			0.5					0.0				0.2982456140350877	0.310431578947368	5.8982	False	1.0	0.3333333333333333	1.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	1.0	0.5	0.3333333333333333	0.5	0.0	0.1666666666666666	0.0	0.6666666666666666	0.3333333333333333	0.5																																																						
A2	A2ML_230911_42_02-AP-from_whisperX.simple.txt	deepseek-r1-70b	42	True	A2ML_230911_42	A2ML_230911_42_02			1.0					0.0				5.666666666666667			0.5					0.0				0.2982456140350877	0.310431578947368	5.8982	False	1.0	0.3333333333333333	1.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	1.0	0.5	0.3333333333333333	0.5	0.0	0.1666666666666666	0.0	0.6666666666666666	0.3333333333333333	0.5																																																						
A2	A2ML_230911_42_02-AP-from_whisperX.simple.txt	llama3	42	False	A2ML_230911_42	A2ML_230911_42_02			1.0					0.0				5.666666666666667			0.5					0.0				0.2982456140350877	0.310431578947368	5.8982	False	1.0	0.3333333333333333	1.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	1.0	0.5	0.3333333333333333	0.5	0.0	0.1666666666666666	0.0	0.6666666666666666	0.3333333333333333	0.5																																																						
A2	A2ML_231215_43-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_43	A2ML_231215_43			1.3333333333333333					1.0				14.333333333333334			0.6666666666666666					0.5				0.7543859649122807	0.4763	14.3011	False	2.0	1.0	1.3333333333333333	1.6666666666666667	2.0	1.0	1.0	0.6666666666666666	1.3333333333333333	1.0	1.0	0.6666666666666666	0.8333333333333334	1.0	0.5	1.0	0.6666666666666666	0.6666666666666666																																																						
A2	A2ML_231215_43-AP-from_scratch.simple.txt	llama3	42	True	A2ML_231215_43	A2ML_231215_43			1.3333333333333333					1.0				14.333333333333334			0.6666666666666666					0.5				0.7543859649122807	0.4763	14.3011	False	2.0	1.0	1.3333333333333333	1.6666666666666667	2.0	1.0	1.0	0.6666666666666666	1.3333333333333333	1.0	1.0	0.6666666666666666	0.8333333333333334	1.0	0.5	1.0	0.6666666666666666	0.6666666666666666																																																						
A2	A2ML_231215_44_01-AP-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_44	A2ML_231215_44_01			1.0					0.6666666666666666				10.0			0.5					0.3333333333333333				0.5263157894736842	0.525047368421053	9.9759	False	2.0	1.0	1.0	2.0	0.6666666666666666	0.0	0.6666666666666666	0.0	1.0	1.0	1.0	0.5	1.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.5																																																						
A2	A2ML_231215_44_01-AP-from_scratch.simple.txt	llama3	42	True	A2ML_231215_44	A2ML_231215_44_01			1.0					0.6666666666666666				10.0			0.5					0.3333333333333333				0.5263157894736842	0.525047368421053	9.9759	False	2.0	1.0	1.0	2.0	0.6666666666666666	0.0	0.6666666666666666	0.0	1.0	1.0	1.0	0.5	1.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.5																																																						
A2	A2ML_231215_44_02-LR-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_44	A2ML_231215_44_02			1.0					0.6666666666666666				10.0			0.5					0.3333333333333333				0.5263157894736842	0.525047368421053	9.9759	False	2.0	1.0	1.0	2.0	0.6666666666666666	0.0	0.6666666666666666	0.0	1.0	1.0	1.0	0.5	1.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.5																																																						
A2	A2ML_231215_44_02-LR-from_scratch.simple.txt	llama3	42	True	A2ML_231215_44	A2ML_231215_44_02			1.0					0.6666666666666666				10.0			0.5					0.3333333333333333				0.5263157894736842	0.525047368421053	9.9759	False	2.0	1.0	1.0	2.0	0.6666666666666666	0.0	0.6666666666666666	0.0	1.0	1.0	1.0	0.5	1.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.5																																																						
A2	A2ML_231215_45_01-ZM-from_scratch.simple.txt	deepseek-r1-70b	42	True	A2ML_231215_45	A2ML_231215_45_01			0.0					0.3333333333333333				7.333333333333333			0.0					0.1666666666666666				0.3859649122807017	0.379094736842105	7.2028	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.0	1.0	0.0	1.0	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.0	1.0	0.0	0.5																																																						
A2	A2ML_231215_45_01-ZM-from_scratch.simple.txt	llama3	42	False	A2ML_231215_45	A2ML_231215_45_01			0.0					0.3333333333333333				7.333333333333333			0.0					0.1666666666666666				0.3859649122807017	0.379094736842105	7.2028	False	1.0	0.6666666666666666	1.0	1.0	1.3333333333333333	0.0	1.0	0.0	1.0	0.5	0.6666666666666666	0.5	0.5	0.6666666666666666	0.0	1.0	0.0	0.5																																																						
